,point_timestamp,point_value
106,2017-11-01T00:00:00.000+0000,230230
107,2017-12-01T00:00:00.000+0000,241245
108,2018-01-01T00:00:00.000+0000,248552
109,2018-02-01T00:00:00.000+0000,209942
110,2018-03-01T00:00:00.000+0000,236216
111,2018-04-01T00:00:00.000+0000,247608
112,2018-05-01T00:00:00.000+0000,242857
113,2018-06-01T00:00:00.000+0000,254283
114,2018-07-01T00:00:00.000+0000,246671
115,2018-08-01T00:00:00.000+0000,247656
116,2018-09-01T00:00:00.000+0000,227795
117,2018-10-01T00:00:00.000+0000,227975
118,2018-11-01T00:00:00.000+0000,226251
119,2018-12-01T00:00:00.000+0000,219240
120,2019-01-01T00:00:00.000+0000,234307
121,2019-02-01T00:00:00.000+0000,178257
122,2019-03-01T00:00:00.000+0000,210276
123,2019-04-01T00:00:00.000+0000,209958
124,2019-05-01T00:00:00.000+0000,221259
125,2019-06-01T00:00:00.000+0000,214563
126,2019-07-01T00:00:00.000+0000,215083
127,2019-08-01T00:00:00.000+0000,215273
128,2019-09-01T00:00:00.000+0000,194485
129,2019-10-01T00:00:00.000+0000,193493
130,2019-11-01T00:00:00.000+0000,174531
131,2019-12-01T00:00:00.000+0000,211837
132,2020-01-01T00:00:00.000+0000,198663
133,2020-02-01T00:00:00.000+0000,189060
134,2020-03-01T00:00:00.000+0000,195181
135,2020-04-01T00:00:00.000+0000,165586
136,2020-05-01T00:00:00.000+0000,188693
137,2020-06-01T00:00:00.000+0000,191919
138,2020-07-01T00:00:00.000+0000,183087
139,2020-08-01T00:00:00.000+0000,168406
140,2020-09-01T00:00:00.000+0000,161926
141,2020-10-01T00:00:00.000+0000,164494
142,2020-11-01T00:00:00.000+0000,168655
143,2020-12-01T00:00:00.000+0000,178597
144,2021-01-01T00:00:00.000+0000,181197
