,point_timestamp,point_value
115,2006-08-01,7.14
116,2006-09-01,4.9
117,2006-10-01,5.85
118,2006-11-01,7.41
119,2006-12-01,6.73
120,2007-01-01,6.55
121,2007-02-01,8.0
122,2007-03-01,7.11
123,2007-04-01,7.6
124,2007-05-01,7.64
125,2007-06-01,7.35
126,2007-07-01,6.22
127,2007-08-01,6.22
128,2007-09-01,6.08
129,2007-10-01,6.74
130,2007-11-01,7.1
131,2007-12-01,7.11
132,2008-01-01,7.99
133,2008-02-01,8.54
134,2008-03-01,9.41
135,2008-04-01,10.18
136,2008-05-01,11.27
137,2008-06-01,12.69
138,2008-07-01,11.09
139,2008-08-01,8.26
140,2008-09-01,7.67
141,2008-10-01,6.74
142,2008-11-01,6.68
143,2008-12-01,5.82
144,2009-01-01,5.24
145,2009-02-01,4.52
146,2009-03-01,3.96
147,2009-04-01,3.5
148,2009-05-01,3.83
149,2009-06-01,3.8
150,2009-07-01,3.38
151,2009-08-01,3.14
152,2009-09-01,2.99
153,2009-10-01,4.01
154,2009-11-01,3.66
155,2009-12-01,5.35
156,2010-01-01,5.83
157,2010-02-01,5.32
158,2010-03-01,4.29
159,2010-04-01,4.03
160,2010-05-01,4.14
161,2010-06-01,4.8
162,2010-07-01,4.63
163,2010-08-01,4.32
164,2010-09-01,3.89
165,2010-10-01,3.43
166,2010-11-01,3.71
167,2010-12-01,4.25
168,2011-01-01,4.49
169,2011-02-01,4.09
170,2011-03-01,3.97
171,2011-04-01,4.24
172,2011-05-01,4.31
173,2011-06-01,4.54
174,2011-07-01,4.42
175,2011-08-01,4.06
176,2011-09-01,3.9
177,2011-10-01,3.57
178,2011-11-01,3.24
179,2011-12-01,3.17
180,2012-01-01,2.67
181,2012-02-01,2.51
182,2012-03-01,2.17
183,2012-04-01,1.95
184,2012-05-01,2.43
185,2012-06-01,2.46
186,2012-07-01,2.95
187,2012-08-01,2.84
188,2012-09-01,2.85
189,2012-10-01,3.32
190,2012-11-01,3.54
191,2012-12-01,3.34
192,2013-01-01,3.33
193,2013-02-01,3.33
194,2013-03-01,3.81
195,2013-04-01,4.17
196,2013-05-01,4.04
197,2013-06-01,3.83
198,2013-07-01,3.62
199,2013-08-01,3.43
200,2013-09-01,3.62
201,2013-10-01,3.68
202,2013-11-01,3.64
203,2013-12-01,4.24
204,2014-01-01,4.71
205,2014-02-01,6.0
206,2014-03-01,4.9
207,2014-04-01,4.66
208,2014-05-01,4.58
209,2014-06-01,4.59
210,2014-07-01,4.05
211,2014-08-01,3.91
212,2014-09-01,3.92
213,2014-10-01,3.78
214,2014-11-01,4.12
215,2014-12-01,3.48
216,2015-01-01,2.99
217,2015-02-01,2.87
218,2015-03-01,2.83
219,2015-04-01,2.61
220,2015-05-01,2.85
221,2015-06-01,2.78
222,2015-07-01,2.84
223,2015-08-01,2.77
224,2015-09-01,2.66
225,2015-10-01,2.34
226,2015-11-01,2.09
227,2015-12-01,1.93
228,2016-01-01,2.28
229,2016-02-01,1.99
230,2016-03-01,1.73
231,2016-04-01,1.92
232,2016-05-01,1.92
233,2016-06-01,2.59
234,2016-07-01,2.82
235,2016-08-01,2.82
236,2016-09-01,2.99
237,2016-10-01,2.98
238,2016-11-01,2.55
239,2016-12-01,3.59
240,2017-01-01,3.3
241,2017-02-01,2.85
242,2017-03-01,2.88
243,2017-04-01,3.1
244,2017-05-01,3.15
245,2017-06-01,2.98
246,2017-07-01,2.98
247,2017-08-01,2.9
248,2017-09-01,2.98
249,2017-10-01,2.88
250,2017-11-01,3.01
251,2017-12-01,2.82
252,2018-01-01,3.87
253,2018-02-01,2.67
254,2018-03-01,2.69
255,2018-04-01,2.8
256,2018-05-01,2.8
257,2018-06-01,2.97
258,2018-07-01,2.83
259,2018-08-01,2.96
260,2018-09-01,3.0
261,2018-10-01,3.28
262,2018-11-01,4.09
263,2018-12-01,4.04
264,2019-01-01,3.11
265,2019-02-01,2.69
266,2019-03-01,2.95
267,2019-04-01,2.65
268,2019-05-01,2.64
269,2019-06-01,2.4
270,2019-07-01,2.37
271,2019-08-01,2.22
272,2019-09-01,2.56
273,2019-10-01,2.33
274,2019-11-01,2.65
275,2019-12-01,2.22
276,2020-01-01,2.02
277,2020-02-01,1.91
278,2020-03-01,1.79
279,2020-04-01,1.74
280,2020-05-01,1.75
281,2020-06-01,1.63
282,2020-07-01,1.77
283,2020-08-01,2.3
284,2020-09-01,1.92
285,2020-10-01,2.39
286,2020-11-01,2.61
287,2020-12-01,2.59
288,2021-01-01,2.71
289,2021-02-01,5.35
290,2021-03-01,2.62
