,point_timestamp,point_value
147,2022-03-11,505056.0
148,2022-03-12,260587.0
149,2022-03-13,97305.0
150,2022-03-14,532165.0
151,2022-03-15,650731.0
152,2022-03-16,567733.0
153,2022-03-17,651210.0
154,2022-03-18,538751.0
155,2022-03-19,214860.0
156,2022-03-20,88397.0
157,2022-03-21,588658.0
158,2022-03-22,676330.0
159,2022-03-23,654249.0
160,2022-03-24,667488.0
161,2022-03-25,515637.0
162,2022-03-26,290311.0
163,2022-03-27,134706.0
164,2022-03-28,517440.0
165,2022-03-29,623125.0
166,2022-03-30,532006.0
167,2022-03-31,640909.0
168,2022-04-01,608892.0
169,2022-04-02,247857.0
170,2022-04-03,130854.0
171,2022-04-04,516466.0
172,2022-04-05,754643.0
173,2022-04-06,729696.0
174,2022-04-07,1177448.0
175,2022-04-08,661721.0
176,2022-04-09,261006.0
177,2022-04-10,85315.0
178,2022-04-11,514123.0
179,2022-04-12,627408.0
180,2022-04-13,491759.0
181,2022-04-14,556492.0
182,2022-04-15,454422.0
183,2022-04-16,226087.0
184,2022-04-17,87194.0
185,2022-04-18,514278.0
186,2022-04-19,688291.0
187,2022-04-20,679549.0
188,2022-04-21,605454.0
189,2022-04-22,560369.0
190,2022-04-23,56471.0
191,2022-04-24,97477.0
192,2022-04-25,579739.0
193,2022-04-26,681058.0
194,2022-04-27,531911.0
195,2022-04-28,649963.0
196,2022-04-29,584777.0
197,2022-04-30,245276.0
198,2022-05-01,120951.0
199,2022-05-02,526507.0
200,2022-05-03,698406.0
201,2022-05-04,624622.0
202,2022-05-05,568142.0
203,2022-05-06,505563.0
204,2022-05-07,249259.0
205,2022-05-08,19169.0
206,2022-05-09,675378.0
207,2022-05-10,639368.0
208,2022-05-11,552661.0
209,2022-05-12,621154.0
210,2022-05-13,567143.0
211,2022-05-14,221495.0
212,2022-05-15,109165.0
213,2022-05-16,509899.0
214,2022-05-17,571233.0
215,2022-05-18,635675.0
216,2022-05-19,510079.0
217,2022-05-20,536637.0
218,2022-05-21,181436.0
219,2022-05-22,110067.0
220,2022-05-23,522566.0
221,2022-05-24,733673.0
222,2022-05-25,546628.0
223,2022-05-26,832990.0
224,2022-05-27,455757.0
225,2022-05-28,296294.0
226,2022-05-29,90630.0
227,2022-05-30,118640.0
228,2022-05-31,551129.0
229,2022-06-01,711243.0
230,2022-06-02,568625.0
231,2022-06-03,841968.0
232,2022-06-04,285946.0
233,2022-06-05,90236.0
234,2022-06-06,557056.0
235,2022-06-07,669859.0
236,2022-06-08,836163.0
237,2022-06-09,616614.0
238,2022-06-10,468421.0
239,2022-06-11,224057.0
240,2022-06-12,98601.0
241,2022-06-13,502642.0
242,2022-06-14,636813.0
243,2022-06-15,689253.0
244,2022-06-16,518095.0
245,2022-06-17,503792.0
246,2022-06-18,187949.0
247,2022-06-19,92047.0
248,2022-06-20,524529.0
249,2022-06-21,659907.0
250,2022-06-22,704891.0
251,2022-06-23,517214.0
252,2022-06-24,485528.0
253,2022-06-25,320094.0
254,2022-06-26,97626.0
255,2022-06-27,519049.0
256,2022-06-28,669043.0
257,2022-06-29,799026.0
258,2022-06-30,530888.0
259,2022-07-01,546996.0
260,2022-07-02,219610.0
261,2022-07-03,105492.0
262,2022-07-04,127639.0
263,2022-07-05,494621.0
264,2022-07-06,637672.0
265,2022-07-07,635791.0
266,2022-07-08,839620.0
267,2022-07-09,234138.0
268,2022-07-10,139449.0
269,2022-07-11,538252.0
270,2022-07-12,645339.0
271,2022-07-13,726653.0
272,2022-07-14,569967.0
273,2022-07-15,533434.0
274,2022-07-16,241395.0
275,2022-07-17,84501.0
276,2022-07-18,514301.0
277,2022-07-19,670335.0
278,2022-07-20,68822.0
279,2022-07-21,93926.0
280,2022-07-22,524728.0
281,2022-07-23,229555.0
282,2022-07-24,132937.0
283,2022-07-25,547019.0
284,2022-07-26,653073.0
285,2022-07-27,680767.0
286,2022-07-28,597158.0
287,2022-07-29,534979.0
288,2022-07-30,246160.0
289,2022-07-31,96893.0
290,2022-08-01,538983.0
291,2022-08-02,636351.0
292,2022-08-03,779651.0
293,2022-08-04,592428.0
294,2022-08-05,499240.0
295,2022-08-06,236026.0
296,2022-08-07,106314.0
297,2022-08-08,544080.0
298,2022-08-09,715493.0
299,2022-08-10,805578.0
300,2022-08-11,526823.0
301,2022-08-12,543609.0
302,2022-08-13,246945.0
303,2022-08-14,95107.0
304,2022-08-15,519128.0
305,2022-08-16,578167.0
306,2022-08-17,574809.0
307,2022-08-18,686041.0
308,2022-08-19,516969.0
309,2022-08-20,226926.0
310,2022-08-21,100254.0
311,2022-08-22,519889.0
312,2022-08-23,625680.0
313,2022-08-24,637939.0
314,2022-08-25,549958.0
315,2022-08-26,526928.0
316,2022-08-27,268495.0
317,2022-08-28,91296.0
318,2022-08-29,493642.0
319,2022-08-30,626928.0
320,2022-08-31,581487.0
321,2022-09-01,691211.0
322,2022-09-02,557580.0
323,2022-09-03,278732.0
324,2022-09-04,115819.0
325,2022-09-05,147155.0
326,2022-09-06,543828.0
327,2022-09-07,698316.0
328,2022-09-08,688410.0
329,2022-09-09,720431.0
330,2022-09-10,205355.0
331,2022-09-11,80998.0
332,2022-09-12,575433.0
333,2022-09-13,597399.0
334,2022-09-14,530531.0
335,2022-09-15,542826.0
336,2022-09-16,499869.0
337,2022-09-17,243649.0
338,2022-09-18,100012.0
339,2022-09-19,541436.0
340,2022-09-20,603949.0
341,2022-09-21,817429.0
342,2022-09-22,556475.0
343,2022-09-23,514403.0
344,2022-09-24,379270.0
345,2022-09-25,120689.0
346,2022-09-26,513639.0
347,2022-09-27,597106.0
348,2022-09-28,633871.0
349,2022-09-29,514407.0
350,2022-09-30,502512.0
351,2022-10-01,229596.0
352,2022-10-02,96271.0
353,2022-10-03,547150.0
354,2022-10-04,588267.0
355,2022-10-05,717669.0
356,2022-10-06,590429.0
357,2022-10-07,541974.0
358,2022-10-08,304217.0
359,2022-10-09,85114.0
360,2022-10-10,479195.0
361,2022-10-11,614370.0
362,2022-10-12,489935.0
363,2022-10-13,626429.0
364,2022-10-14,483427.0
365,2022-10-15,230605.0
366,2022-10-16,91863.0
367,2022-10-17,615778.0
368,2022-10-18,592289.0
369,2022-10-19,646059.0
370,2022-10-20,522377.0
371,2022-10-21,460673.0
372,2022-10-22,211382.0
373,2022-10-23,75627.0
374,2022-10-24,702337.0
375,2022-10-25,639248.0
376,2022-10-26,522855.0
377,2022-10-27,689155.0
378,2022-10-28,645908.0
379,2022-10-29,320344.0
380,2022-10-30,88875.0
381,2022-10-31,512820.0
382,2022-11-01,634824.0
383,2022-11-02,695202.0
384,2022-11-03,565019.0
385,2022-11-04,589794.0
386,2022-11-05,261417.0
387,2022-11-06,97926.0
388,2022-11-07,508756.0
389,2022-11-08,587008.0
390,2022-11-09,778008.0
391,2022-11-10,578646.0
392,2022-11-11,531790.0
393,2022-11-12,229546.0
394,2022-11-13,97868.0
395,2022-11-14,514107.0
396,2022-11-15,63417.0
397,2022-11-16,682846.0
398,2022-11-17,530562.0
399,2022-11-18,581393.0
400,2022-11-19,247876.0
401,2022-11-20,111943.0
402,2022-11-21,508398.0
403,2022-11-22,609805.0
404,2022-11-23,588455.0
405,2022-11-24,212777.0
406,2022-11-25,208742.0
407,2022-11-26,239239.0
408,2022-11-27,134628.0
409,2022-11-28,555891.0
410,2022-11-29,742471.0
411,2022-11-30,572844.0
412,2022-12-01,667373.0
413,2022-12-02,573863.0
414,2022-12-03,322104.0
415,2022-12-04,98025.0
416,2022-12-05,558591.0
417,2022-12-06,653325.0
418,2022-12-07,793323.0
419,2022-12-08,538582.0
420,2022-12-09,515637.0
421,2022-12-10,238696.0
422,2022-12-11,113047.0
423,2022-12-12,509580.0
424,2022-12-13,606034.0
425,2022-12-14,495668.0
426,2022-12-15,663320.0
427,2022-12-16,521969.0
428,2022-12-17,223724.0
429,2022-12-18,161282.0
430,2022-12-19,491783.0
431,2022-12-20,592600.0
432,2022-12-21,688290.0
433,2022-12-22,542377.0
434,2022-12-23,434515.0
435,2022-12-24,188244.0
436,2022-12-25,118720.0
437,2022-12-26,198303.0
438,2022-12-27,500505.0
439,2022-12-28,643855.0
440,2022-12-29,699979.0
441,2022-12-30,500056.0
442,2022-12-31,250498.0
443,2023-01-01,100294.0
444,2023-01-02,265957.0
445,2023-01-03,630468.0
446,2023-01-04,697377.0
447,2023-01-05,835381.0
448,2023-01-06,622457.0
449,2023-01-07,270729.0
450,2023-01-08,209104.0
451,2023-01-09,609327.0
452,2023-01-10,661960.0
453,2023-01-11,732817.0
454,2023-01-12,623160.0
455,2023-01-13,557793.0
456,2023-01-14,239741.0
457,2023-01-15,122304.0
458,2023-01-16,457202.0
459,2023-01-17,592973.0
460,2023-01-18,706252.0
461,2023-01-19,780589.0
462,2023-01-20,610537.0
463,2023-01-21,269175.0
464,2023-01-22,132062.0
465,2023-01-23,562655.0
466,2023-01-24,675023.0
467,2023-01-25,738295.0
468,2023-01-26,597146.0
469,2023-01-27,540962.0
470,2023-01-28,27.0
471,2023-01-29,153181.0
472,2023-01-30,541232.0
473,2023-01-31,712411.0
474,2023-02-01,1.0
