,point_timestamp,point_value
114,2021-04-26,4485167
115,2021-04-27,4516324
116,2021-04-28,4501014
117,2021-04-29,4517560
118,2021-04-30,4544247
119,2021-05-01,4550952
120,2021-05-02,4522030
121,2021-05-03,4502809
122,2021-05-04,4524989
123,2021-05-05,4536034
124,2021-05-06,4544191
125,2021-05-07,4540340
126,2021-05-08,4553380
127,2021-05-09,4510900
128,2021-05-10,4482450
129,2021-05-11,4502548
130,2021-05-12,4500480
131,2021-05-13,4489713
132,2021-05-14,4493360
133,2021-05-15,4496687
134,2021-05-16,4455587
135,2021-05-17,4425049
136,2021-05-18,4444943
137,2021-05-19,4445663
138,2021-05-20,4440345
139,2021-05-21,4440903
140,2021-05-22,4442486
141,2021-05-23,4400982
142,2021-05-24,4372057
143,2021-05-25,4385503
144,2021-05-26,4388391
145,2021-05-27,4384474
146,2021-05-28,4378118
147,2021-05-29,4380067
148,2021-05-30,4345106
149,2021-05-31,4316936
150,2021-06-01,4328903
151,2021-06-02,4326120
152,2021-06-03,4307266
153,2021-06-04,4307280
154,2021-06-05,4326214
155,2021-06-06,4295921
156,2021-06-07,4257317
157,2021-06-08,4288332
158,2021-06-09,4289723
159,2021-06-10,4283127
160,2021-06-11,4269770
161,2021-06-12,4282823
162,2021-06-13,4234355
163,2021-06-14,4198813
164,2021-06-15,4217267
165,2021-06-16,4219493
166,2021-06-17,4209790
167,2021-06-18,4203767
168,2021-06-19,4198848
169,2021-06-20,4154963
170,2021-06-21,4121792
171,2021-06-22,4155886
172,2021-06-23,4153811
173,2021-06-24,4167348
174,2021-06-25,4164214
175,2021-06-26,4168971
176,2021-06-27,4130132
177,2021-06-28,4098743
178,2021-06-29,4145321
179,2021-06-30,4146020
180,2021-07-01,4159734
181,2021-07-02,4168372
182,2021-07-03,4205527
183,2021-07-04,4169283
184,2021-07-05,4141212
185,2021-07-06,4173098
186,2021-07-07,4198428
187,2021-07-08,4205915
188,2021-07-09,4203290
189,2021-07-10,4213368
190,2021-07-11,4180325
191,2021-07-12,4149059
192,2021-07-13,4186667
193,2021-07-14,4189189
194,2021-07-15,4187536
195,2021-07-16,4193487
196,2021-07-17,4207934
197,2021-07-18,4171930
198,2021-07-19,4140354
199,2021-07-20,4197189
200,2021-07-21,4202169
201,2021-07-22,4231896
202,2021-07-23,4235154
203,2021-07-24,4239625
204,2021-07-25,4200093
205,2021-07-26,4170329
206,2021-07-27,4205519
207,2021-07-28,4210723
208,2021-07-29,4221598
209,2021-07-30,4256790
210,2021-07-31,4280390
211,2021-08-01,4245596
212,2021-08-02,4211002
213,2021-08-03,4247962
214,2021-08-04,4245756
215,2021-08-05,4250159
216,2021-08-06,4257310
217,2021-08-07,4265010
218,2021-08-08,4215063
219,2021-08-09,4183397
220,2021-08-10,4216884
221,2021-08-11,4230108
222,2021-08-12,4238530
223,2021-08-13,4246241
224,2021-08-14,4244241
225,2021-08-15,4212523
226,2021-08-16,4189515
227,2021-08-17,4215843
228,2021-08-18,4229508
229,2021-08-19,4234270
230,2021-08-20,4253471
231,2021-08-21,4278311
232,2021-08-22,4258089
233,2021-08-23,4240573
234,2021-08-24,4292249
235,2021-08-25,4306093
236,2021-08-26,4324339
237,2021-08-27,4335330
238,2021-08-28,4352978
239,2021-08-29,4318724
240,2021-08-30,4293613
241,2021-08-31,4330623
242,2021-09-01,4355175
243,2021-09-02,4365450
244,2021-09-03,4369586
245,2021-09-04,4393149
246,2021-09-05,4367766
247,2021-09-06,4345440
248,2021-09-07,4386557
249,2021-09-08,4395916
250,2021-09-09,4397005
251,2021-09-10,4410017
252,2021-09-11,4434277
253,2021-09-12,4397600
254,2021-09-13,4378402
255,2021-09-14,4419654
256,2021-09-15,4436184
257,2021-09-16,4456473
258,2021-09-17,4472281
259,2021-09-18,4493410
260,2021-09-19,4470383
